id,main,barracks,stable,garage,watchtower,snob,smith,rally,statue,market,wood,stone,iron,farm,storage,hide,wall
15721,4,2,0,0,0,0,0,0,0,2,4,9,1,7,9,3,0
15722,1,0,0,0,0,0,0,0,0,0,3,1,0,2,4,1,0
15728,2,0,0,0,0,0,0,0,0,0,5,6,6,8,11,1,0
15730,7,1,0,0,0,0,0,0,0,0,6,4,4,4,7,1,0
15731,8,0,0,0,0,0,0,0,0,3,6,4,6,6,6,2,0
15732,5,3,0,0,0,0,1,0,0,2,4,3,5,3,7,5,0
15735,4,2,0,0,0,0,1,0,0,2,3,3,5,7,7,2,0
15736,4,1,0,0,0,0,0,0,0,0,3,8,5,6,4,2,0
15748,2,0,0,0,0,0,0,0,0,0,4,2,4,5,10,2,0
15774,3,0,0,0,0,0,0,0,0,2,4,4,9,8,4,3,0
15787,6,7,0,0,0,0,0,0,0,0,7,8,5,3,4,1,1
15790,3,5,0,0,0,0,0,0,0,1,5,4,4,4,6,2,1
15791,8,1,0,0,0,0,0,0,0,2,2,0,3,2,3,1,0
15798,2,0,0,0,0,0,0,0,0,0,7,5,5,4,6,3,0
15835,3,0,0,0,0,0,0,0,0,0,3,3,2,4,5,2,0
15894,5,3,0,0,0,0,0,0,0,3,2,3,6,4,5,4,0
15933,2,0,0,0,0,0,0,0,0,0,5,2,5,6,3,2,0
15936,5,0,0,0,0,0,0,0,0,0,2,0,2,5,4,1,0
15937,1,0,0,0,0,0,0,0,0,0,3,3,3,4,4,2,0
15994,5,2,0,0,0,0,0,0,0,1,5,4,2,10,7,2,0
16003,7,1,0,0,0,0,0,0,0,0,4,6,4,3,5,3,0
16039,4,0,0,0,0,0,0,0,0,1,14,9,7,3,7,4,0
16045,2,0,0,0,0,0,0,0,0,0,11,5,6,7,5,4,0
16102,3,0,0,0,0,0,0,0,0,0,1,3,0,3,2,1,0
16103,5,0,0,0,0,0,0,0,0,1,2,0,2,5,3,1,0
16143,5,0,0,0,0,0,0,0,0,0,6,9,6,5,9,5,0
16164,3,0,0,0,0,0,0,0,0,1,9,2,8,7,4,4,0
16166,2,0,0,0,0,0,0,0,0,0,7,8,3,5,7,4,0
16167,6,0,0,0,0,0,0,0,0,2,2,6,10,6,6,5,0
16198,7,6,0,0,0,0,2,0,0,3,5,7,4,4,6,1,0
16199,5,1,0,0,0,0,0,0,0,2,6,4,8,2,9,3,0
16200,3,0,0,0,0,0,0,0,0,0,7,6,3,3,1,3,0
16201,3,0,0,0,0,0,0,0,0,0,6,5,3,2,3,1,0
16212,5,1,0,0,0,0,1,0,0,4,5,5,4,6,4,3,0
16232,3,1,0,0,0,0,0,0,0,0,1,8,6,5,7,4,0
16240,5,5,0,0,0,0,2,0,0,4,5,6,5,10,6,1,1
16242,3,0,0,0,0,0,0,0,0,0,2,0,1,3,1,1,0
16245,3,0,0,0,0,0,0,0,0,0,4,6,7,9,3,4,0
16249,2,0,0,0,0,0,0,0,0,2,2,6,4,7,4,1,0
16383,2,0,0,0,0,0,0,0,0,0,5,4,10,5,3,1,0
16432,11,3,0,0,0,0,0,0,0,1,6,6,5,4,6,3,3
16435,6,1,0,0,0,0,0,0,0,1,5,4,4,3,4,3,2
16436,7,1,0,0,0,0,1,0,0,0,4,4,3,3,3,1,1
16495,5,3,0,0,0,0,0,0,0,1,2,4,4,5,7,4,0
16522,4,2,0,0,0,0,0,0,0,2,7,8,3,6,4,2,0
16529,6,3,0,0,0,0,0,0,0,3,9,7,6,7,12,7,0
16532,8,3,0,0,0,0,0,0,0,0,6,4,4,2,12,3,0
16533,3,0,0,0,0,0,0,0,0,0,2,3,5,5,15,2,0
16550,1,0,0,0,0,0,0,0,0,0,3,7,5,5,10,3,0
16552,2,0,0,0,0,0,0,0,0,0,4,7,4,3,6,1,0
16560,6,0,0,0,0,0,0,0,0,0,4,5,3,3,1,2,0
16563,2,0,0,0,0,0,0,0,0,0,6,4,2,3,2,3,0
16564,1,0,0,0,0,0,0,0,0,0,1,2,2,2,3,2,0
16579,4,3,0,0,0,0,0,0,0,1,4,6,5,4,11,2,0
16585,3,0,0,0,0,0,0,0,0,0,2,2,3,3,7,6,0
16621,8,2,0,0,0,0,0,0,0,3,3,8,5,6,5,2,0
16679,7,0,0,0,0,0,0,0,0,3,2,2,1,3,6,2,0
16681,2,0,0,0,0,0,0,0,0,0,5,1,3,2,3,1,0
16682,5,1,0,0,0,0,1,0,0,1,4,2,3,3,6,2,0
16714,2,0,0,0,0,0,0,0,0,0,10,10,7,1,4,3,0
16718,3,0,0,0,0,0,0,0,0,0,9,7,3,1,3,1,0
16719,3,0,0,0,0,0,0,0,0,0,8,5,2,1,2,1,0
16830,2,0,0,0,0,0,0,0,0,0,5,4,4,4,3,6,0
16875,3,1,0,0,0,0,0,0,0,0,7,6,1,5,4,2,1
16877,5,1,0,0,0,0,0,0,0,0,5,4,2,5,5,2,0
16878,3,3,0,0,0,0,0,0,0,1,7,2,3,4,5,2,0
16899,3,1,0,0,0,0,0,0,0,1,6,7,4,9,6,2,2
16925,5,3,0,0,0,0,0,0,0,1,7,7,5,4,5,1,1
16928,4,1,0,0,0,0,0,0,0,0,1,0,1,2,2,2,0
16929,4,1,0,0,0,0,0,0,0,0,2,2,4,2,2,1,0
17020,4,3,0,0,0,0,0,0,0,4,6,5,1,3,4,3,1
17034,6,1,0,0,0,0,0,0,0,2,4,7,2,5,7,1,0
17066,3,0,0,0,0,0,0,0,0,1,5,5,9,7,8,3,0
17088,7,2,0,0,0,0,1,0,0,4,1,5,4,5,9,4,0
17129,8,2,0,0,0,0,0,0,0,2,7,6,4,5,4,4,0
17147,5,3,0,0,0,0,2,0,0,2,3,5,1,5,7,2,0
17161,3,0,0,0,0,0,0,0,0,3,3,2,8,4,3,4,0
17175,4,2,0,0,0,0,0,0,0,2,2,6,8,4,5,4,0
17177,4,1,0,0,0,0,0,0,0,5,2,7,2,6,6,2,0
17178,8,2,0,0,0,0,1,0,0,2,3,2,5,8,2,1,0
17197,5,2,0,0,0,0,0,0,0,5,8,6,5,7,4,1,2
17199,1,0,0,0,0,0,0,0,0,0,3,8,10,5,11,3,0
17201,5,0,0,0,0,0,0,0,0,0,1,2,3,3,9,2,0
17202,2,0,0,0,0,0,0,0,0,0,3,2,2,4,3,1,0
17209,4,3,0,0,0,0,0,0,0,5,5,4,3,7,5,3,0
17262,3,1,0,0,0,0,0,0,0,0,2,6,3,8,5,5,1
17300,4,4,0,0,0,0,0,0,0,5,1,7,4,5,3,1,0
17303,6,3,0,0,0,0,3,0,0,8,11,14,11,6,17,1,0
17305,4,4,0,0,0,0,0,0,0,3,7,6,8,3,12,1,0
17306,6,3,0,0,0,0,0,0,0,5,8,6,4,4,12,2,2
17317,4,0,0,0,0,0,0,0,0,0,2,2,3,5,4,1,0
17318,3,2,0,0,0,0,0,0,0,3,3,5,6,3,9,2,0
17320,2,0,0,0,0,0,0,0,0,0,3,4,2,6,2,1,0
17321,4,0,0,0,0,0,0,0,0,0,4,1,2,4,2,2,0
17338,5,2,0,0,0,0,0,0,0,3,5,7,2,6,8,3,1
17360,4,1,0,0,0,0,0,0,0,4,2,4,5,6,2,4,0
17410,6,2,0,0,0,0,0,0,0,3,4,4,5,6,5,3,1
17413,3,0,0,0,0,0,0,0,0,0,3,1,1,3,3,2,0
17415,3,1,0,0,0,0,0,0,0,0,1,1,0,1,1,3,0
17416,4,2,0,0,0,0,0,0,0,0,0,2,1,4,2,1,0
17543,2,0,0,0,0,0,0,0,0,0,4,7,6,6,8,2,0
17562,4,0,0,0,0,0,0,0,0,4,7,5,6,3,9,2,0
17570,5,3,0,0,0,0,0,0,0,5,8,8,7,4,11,1,3
17572,5,0,0,0,0,0,0,0,0,0,4,5,2,5,6,4,0
17573,3,2,0,0,0,0,0,0,0,5,7,7,8,3,13,1,2
17574,3,1,0,0,0,0,0,0,0,4,7,8,8,3,11,1,1
17591,3,0,0,0,0,0,0,0,0,0,5,3,3,4,3,6,0
17633,2,0,0,0,0,0,0,0,0,0,3,8,9,8,5,2,0
17642,4,3,0,0,0,0,0,0,0,3,3,2,5,9,6,2,0
17660,6,4,0,0,0,0,0,0,0,3,1,3,4,3,9,2,0
17721,4,0,0,0,0,0,0,0,0,1,7,5,4,2,8,3,0
17724,4,1,0,0,0,0,0,0,0,0,1,6,6,8,4,1,0
17725,5,2,0,0,0,0,0,0,0,0,3,6,5,6,10,2,0
17750,7,2,0,0,0,0,1,0,0,2,8,5,2,5,6,1,1
17779,4,0,0,0,0,0,0,0,0,0,5,4,5,8,6,2,0
17789,2,0,0,0,0,0,0,0,0,1,3,6,6,3,6,6,0
17798,3,0,0,0,0,0,0,0,0,0,3,7,8,8,8,2,0
17845,1,0,0,0,0,0,0,0,0,1,6,7,6,6,7,4,0
17850,4,2,0,0,0,0,0,0,0,2,3,8,1,8,4,4,0
17859,2,0,0,0,0,0,0,0,0,0,4,3,6,3,2,1,0
17862,5,2,0,0,0,0,0,0,0,0,2,1,0,3,2,2,0
17863,3,0,0,0,0,0,0,0,0,0,3,4,1,1,3,1,0
17866,12,5,0,0,2,0,1,0,0,2,19,21,19,12,20,6,0
17867,12,6,0,0,1,0,5,0,0,5,20,20,21,13,19,7,0
17883,3,1,0,0,0,0,0,0,0,0,3,7,5,5,6,1,0
17932,3,1,0,0,0,0,0,0,0,0,6,7,3,7,8,3,2
17933,3,1,0,0,0,0,0,0,0,2,7,6,3,6,6,4,1
17948,8,5,0,0,0,0,1,0,0,3,3,4,2,3,5,2,0
17987,5,4,0,0,0,0,0,0,0,2,4,9,1,6,6,1,1
18058,3,2,0,0,0,0,0,0,0,3,2,4,6,4,3,2,0
18081,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0
18082,4,1,0,0,0,0,0,0,0,1,6,1,4,3,7,3,4
18084,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
18091,7,5,0,0,0,0,3,0,0,3,13,7,6,5,8,4,5
18093,3,2,0,0,0,0,0,0,0,0,9,8,8,2,9,2,0
18094,5,1,0,0,0,0,0,0,0,1,8,6,5,2,7,2,0
18101,2,0,0,0,0,0,0,0,0,0,5,5,6,5,5,2,0
18105,3,1,0,0,0,0,0,0,0,0,3,3,6,9,4,3,0
18107,5,0,0,0,0,0,0,0,0,6,5,4,4,5,4,1,0
18134,3,0,0,0,0,0,0,0,0,0,1,4,4,4,8,2,0
18174,3,0,0,0,0,0,0,0,0,0,5,1,10,4,3,1,0
18194,4,0,0,0,0,0,0,0,0,0,5,5,5,9,3,2,0
18196,4,0,0,0,0,0,0,0,0,3,3,4,3,5,7,1,0
18213,3,0,0,0,0,0,0,0,0,1,12,5,7,7,4,3,0
18219,3,0,0,0,0,0,0,0,0,0,3,4,6,4,6,2,0
18274,5,4,0,0,0,0,0,0,0,2,4,1,7,9,5,1,0
18286,2,0,0,0,0,0,0,0,0,1,7,3,12,5,5,3,0
18305,5,2,0,0,0,0,0,0,0,1,7,2,5,4,5,4,0
18384,2,0,0,0,0,0,0,0,0,0,7,2,2,11,7,5,0
18428,8,1,0,0,0,0,0,0,0,3,3,5,6,5,6,3,0
18508,5,5,0,0,0,0,0,0,0,3,6,2,4,2,8,2,0
18549,4,1,0,0,0,0,0,0,0,3,7,3,7,5,6,5,1
18592,5,1,0,0,0,0,0,0,0,6,5,5,2,3,4,3,1
18613,5,1,0,0,0,0,0,0,0,2,4,9,3,5,8,1,2
18661,1,0,0,0,0,0,0,0,0,0,7,8,5,7,5,2,0
18671,6,3,0,0,0,0,0,0,0,0,11,3,9,3,6,1,1
18679,6,3,0,0,0,0,1,0,0,1,7,7,2,3,6,1,0
18793,6,4,0,0,0,0,1,0,0,1,3,6,5,5,7,4,1
18825,4,0,0,0,0,0,0,0,0,0,8,6,3,10,11,2,0
18884,4,0,0,0,0,0,0,0,0,3,3,3,4,4,8,5,0
18885,6,2,0,0,0,0,0,0,0,3,3,4,5,5,2,7,0
18904,2,0,0,0,0,0,0,0,0,0,7,4,5,6,6,5,0
18959,4,1,0,0,0,0,0,0,0,0,3,4,2,3,1,1,0
18960,3,0,0,0,0,0,0,0,0,0,5,8,6,10,3,2,0
18961,5,0,0,0,0,0,0,0,0,0,2,3,3,2,2,1,0
18962,4,0,0,0,0,0,0,0,0,0,1,0,2,2,2,2,0
19005,6,0,0,0,0,0,0,0,0,2,3,4,6,5,6,2,0
19016,3,2,0,0,0,0,0,0,0,0,4,4,2,2,4,3,0
19018,4,0,0,0,0,0,0,0,0,1,5,7,1,4,5,4,0
19031,4,2,0,0,0,0,0,0,0,0,4,6,3,5,2,2,0
19060,3,0,0,0,0,0,0,0,0,0,4,5,9,8,11,1,0
19061,4,1,0,0,0,0,0,0,0,3,3,4,3,7,5,1,0
19082,3,1,0,0,0,0,0,0,0,1,6,7,8,1,4,3,0
19124,4,2,0,0,0,0,0,0,0,1,5,7,0,3,6,2,0
19128,7,1,0,0,0,0,0,0,0,1,3,5,7,6,4,3,0
19135,6,4,0,0,0,0,0,0,0,2,2,4,4,5,5,5,1
19138,4,4,0,0,0,0,0,0,0,2,6,1,2,4,5,3,0
19141,1,0,0,0,0,0,0,0,0,0,5,5,8,6,7,2,0
19156,4,4,0,0,0,0,0,0,0,0,4,4,2,2,3,1,0
19158,5,1,0,0,0,0,0,0,0,1,5,5,2,9,7,5,0
19159,3,0,0,0,0,0,0,0,0,1,7,2,4,3,2,1,0
19160,3,0,0,0,0,0,0,0,0,1,2,5,2,2,5,1,0
19167,8,4,0,0,0,0,3,0,0,1,7,3,5,5,5,2,0
19196,4,0,0,0,0,0,0,0,0,0,0,4,3,6,3,5,0
19230,6,1,0,0,0,0,0,0,0,3,2,4,6,7,4,3,0
19237,8,3,0,0,0,0,3,0,0,2,0,4,2,8,7,4,2
19240,4,1,0,0,0,0,0,0,0,3,7,8,4,3,9,1,1
19242,3,2,0,0,0,0,0,0,0,7,11,10,4,4,9,3,1
19243,5,1,0,0,0,0,0,0,0,1,7,7,7,3,5,1,0
19348,4,2,0,0,0,0,0,0,0,3,6,6,3,9,4,3,0
19352,3,0,0,0,0,0,0,0,0,1,7,9,6,7,6,3,0
19364,5,1,0,0,0,0,2,0,0,0,3,2,4,3,5,1,1
19366,2,0,0,0,0,0,0,0,0,0,0,2,0,4,1,1,0
19429,5,1,0,0,0,0,1,0,0,1,4,6,9,10,4,1,0
19436,12,5,5,0,0,0,5,0,0,3,11,12,13,12,13,3,0
19437,12,5,3,0,0,0,5,0,0,4,14,13,15,14,15,6,0
19457,3,0,0,0,0,0,0,0,0,2,5,1,3,4,5,3,0
19626,8,4,0,0,0,0,1,0,0,1,5,3,6,5,9,1,1
19693,6,3,0,0,0,0,3,0,0,2,7,9,8,3,3,2,5
19696,5,2,0,0,0,0,0,0,0,1,6,8,6,1,2,1,2
19697,1,1,0,0,0,0,0,0,0,0,6,7,5,2,3,1,1
19699,4,2,0,0,0,0,0,0,0,1,6,4,5,6,7,4,0
19727,6,2,0,0,0,0,0,0,0,3,5,2,5,4,4,8,0
19752,2,0,0,0,0,0,0,0,0,2,6,7,9,8,9,4,0
19758,6,3,0,0,0,0,0,0,0,1,4,0,6,9,6,1,1
19781,6,2,0,0,0,0,0,0,0,0,3,6,8,7,4,1,0
19784,9,3,0,0,0,0,0,0,0,1,6,4,2,8,7,3,0
19786,2,0,0,0,0,0,0,0,0,0,6,7,3,3,8,3,0
19840,3,1,0,0,0,0,0,0,0,0,1,1,1,2,6,3,1
19842,3,0,0,0,0,0,0,0,0,1,0,1,0,2,2,1,0
19865,5,3,0,0,0,0,1,0,0,10,10,10,9,2,9,1,0
19868,2,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,0
19869,3,0,0,0,0,0,0,0,0,0,2,1,0,1,2,1,0
19928,4,0,0,0,0,0,0,0,0,1,4,4,4,7,8,4,0
20013,4,3,0,0,0,0,0,0,0,5,4,7,3,5,3,1,0
20015,2,0,0,0,0,0,0,0,0,0,1,1,2,5,5,1,0
20016,4,1,0,0,0,0,0,0,0,0,0,2,3,3,1,4,0
20060,2,0,0,0,0,0,0,0,0,0,9,5,4,9,14,4,0
20085,3,2,0,0,0,0,0,0,0,3,6,9,3,3,5,2,1
20088,1,0,0,0,0,0,0,0,0,0,3,4,3,3,2,2,0
20089,3,0,0,0,0,0,0,0,0,0,0,2,1,4,4,2,0
20106,3,2,0,0,0,0,0,0,0,0,2,7,10,9,5,4,3
20131,5,2,0,0,0,0,0,0,0,1,6,4,6,2,5,1,1
20132,4,1,0,0,0,0,0,0,0,2,3,6,2,6,9,2,2
20135,2,0,0,0,0,0,0,0,0,0,1,4,0,3,4,1,0
20141,6,2,0,0,0,0,1,0,0,1,8,8,3,1,5,1,1
20144,5,1,0,0,0,0,1,0,0,1,8,6,3,2,5,1,1
20145,3,3,0,0,0,0,0,0,0,2,9,10,5,3,5,2,0
20159,3,0,0,0,0,0,0,0,0,0,2,3,0,4,3,3,0
20161,6,1,0,0,0,0,0,0,0,2,1,5,2,1,3,1,0
20162,3,0,0,0,0,0,0,0,0,0,2,2,1,2,1,2,0
20164,5,1,0,0,0,0,0,0,0,0,4,2,7,9,6,3,0
20229,4,2,0,0,0,0,0,0,0,1,0,0,2,1,3,1,0
20232,3,0,0,0,0,0,0,0,0,1,2,6,1,4,3,1,0
20233,3,0,0,0,0,0,0,0,0,1,3,1,1,2,2,2,0
20234,5,5,0,0,0,0,1,0,0,2,6,6,3,2,6,1,0
20238,3,0,0,0,0,0,0,0,0,0,5,4,3,2,2,1,0
20282,11,5,3,0,0,0,6,0,0,2,8,6,7,8,7,4,6
20286,10,5,2,0,0,0,5,0,0,1,8,5,6,4,6,5,6
20288,4,1,0,0,0,0,0,0,0,0,3,5,6,6,4,2,0
20307,4,4,0,0,0,0,0,0,0,1,9,3,7,4,5,2,0
20339,6,4,0,0,0,0,2,0,0,0,4,2,5,5,4,2,0
20351,2,0,0,0,0,0,0,0,0,0,7,5,11,5,5,2,0
20365,3,0,0,0,0,0,0,0,0,1,9,5,7,7,7,2,0
20391,7,3,0,0,0,0,2,0,0,3,12,13,10,4,8,4,3
20393,1,0,0,0,0,0,0,0,0,0,6,5,6,2,4,1,0
20394,4,4,0,0,0,0,0,0,0,0,6,4,5,3,2,1,1
20423,1,0,0,0,0,0,0,0,0,0,8,5,9,9,2,6,0
20440,2,0,0,0,0,0,0,0,0,0,5,3,4,7,9,3,0
20442,2,0,0,0,0,0,0,0,0,0,3,5,6,10,6,1,0
20443,3,1,0,0,0,0,0,0,0,1,3,0,3,6,2,2,1
20483,4,2,0,0,0,0,0,0,0,5,12,4,5,4,6,2,1
20493,2,0,0,0,0,0,0,0,0,0,9,6,6,5,6,4,0
20520,1,0,0,0,0,0,0,0,0,0,7,9,7,6,10,2,0
20523,4,4,0,0,0,0,0,0,0,2,5,5,1,4,8,1,0
20557,7,0,0,0,0,0,0,0,0,1,4,4,7,4,3,1,0
20601,1,0,0,0,0,0,0,0,0,2,5,7,3,5,10,1,0
20622,6,0,0,0,0,0,0,0,0,1,3,3,5,6,6,4,0
20623,4,2,0,0,0,0,0,0,0,1,7,3,1,8,9,1,0
20625,4,0,0,0,0,0,0,0,0,0,6,2,7,3,3,3,0
20626,4,0,0,0,0,0,0,0,0,0,3,2,4,5,5,3,0
20689,7,3,0,0,0,0,3,0,0,7,12,9,8,4,11,3,7
20691,5,1,0,0,0,0,0,0,0,6,13,9,4,3,8,1,0
20692,4,0,0,0,0,0,0,0,0,5,14,8,5,5,7,2,0
20697,6,2,0,0,0,0,2,0,0,0,6,2,3,4,8,2,0
20700,5,3,0,0,0,0,0,0,0,0,6,2,4,6,8,4,0
20701,7,2,0,0,0,0,1,0,0,0,2,3,2,5,5,3,0
20723,2,0,0,0,0,0,0,0,0,0,7,2,7,4,8,1,0
20759,5,0,0,0,0,0,0,0,0,0,6,11,4,6,2,1,0
20794,6,0,0,0,0,0,0,0,0,1,6,5,1,6,3,4,0
20874,6,3,0,0,0,0,1,0,0,3,14,14,6,3,13,1,1
20878,7,6,0,0,0,0,0,0,0,3,11,11,7,1,13,1,0
20909,2,0,0,0,0,0,0,0,0,0,6,5,4,7,6,3,0
20912,3,0,0,0,0,0,0,0,0,0,4,6,7,7,6,1,0
20913,4,0,0,0,0,0,0,0,0,2,0,5,3,7,7,1,0
20989,3,1,0,0,0,0,0,0,0,0,5,3,3,3,6,3,0
20999,3,0,0,0,0,0,0,0,0,4,5,7,9,5,10,3,0
21056,6,1,0,0,0,0,0,0,0,0,5,5,7,9,5,4,0
21065,2,0,0,0,0,0,0,0,0,0,7,6,6,5,4,2,0
21073,5,4,0,0,0,0,1,0,0,1,2,4,8,5,2,1,0
21179,4,0,0,0,0,0,0,0,0,0,4,2,6,7,5,2,0
21251,7,3,0,0,0,0,1,0,0,0,4,3,7,5,6,2,1
21275,3,1,0,0,0,0,0,0,0,3,8,7,4,3,5,1,0
21288,3,0,0,0,0,0,0,0,0,1,5,4,0,5,5,4,0
21289,5,4,0,0,0,0,0,0,0,3,6,2,6,6,6,2,0
21315,5,1,0,0,0,0,0,0,0,2,1,6,3,7,8,1,0
21331,2,0,0,0,0,0,0,0,0,0,6,7,5,6,5,4,0
21384,8,1,0,0,0,0,0,0,0,2,4,2,2,8,5,2,0
21523,4,1,0,0,0,0,0,0,0,4,6,3,3,2,4,1,1
21536,6,3,0,0,0,0,1,0,0,2,3,6,3,2,7,2,2
21544,9,0,0,0,0,0,0,0,0,1,3,3,2,6,5,2,0
21563,5,1,0,0,0,0,0,0,0,2,4,2,0,1,3,1,0
21645,4,1,0,0,0,0,0,0,0,0,7,8,3,6,5,4,0
21690,3,3,0,0,0,0,0,0,0,7,1,4,4,3,5,1,0
21725,4,5,0,0,0,0,0,0,0,2,3,4,3,5,7,3,0
21752,8,2,0,0,0,0,1,0,0,5,2,5,4,7,6,2,1
21901,11,5,0,0,0,0,5,0,0,1,7,6,4,5,7,2,6
21939,2,0,0,0,0,0,0,0,0,0,1,3,4,2,3,4,0
21942,3,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0
21943,3,0,0,0,0,0,0,0,0,0,1,1,0,4,3,1,0
21981,4,0,0,0,0,0,0,0,0,0,5,8,5,6,7,1,0
22046,1,0,0,0,0,0,0,0,0,0,8,4,7,3,8,1,0
22052,4,1,0,0,0,0,0,0,0,2,3,5,5,6,6,2,0
22089,3,0,0,0,0,0,0,0,0,0,4,0,1,2,4,2,0
22092,3,0,0,0,0,0,0,0,0,0,1,3,2,1,2,1,0
22093,3,3,0,0,0,0,0,0,0,0,1,1,2,4,4,1,1
22117,5,2,0,0,0,0,0,0,0,1,7,2,6,2,9,2,0
22146,6,2,0,0,0,0,1,0,0,1,4,6,1,3,8,4,1
22153,3,0,0,0,0,0,0,0,0,0,5,4,5,6,3,2,0
22156,4,0,0,0,0,0,0,0,0,0,1,3,2,2,1,1,0
22157,3,0,0,0,0,0,0,0,0,0,0,4,1,2,2,1,0
22184,3,0,0,0,0,0,0,0,0,6,2,4,3,7,5,3,0
22232,4,2,0,0,0,0,0,0,0,0,4,7,4,4,5,3,0
22246,3,0,0,0,0,0,0,0,0,0,4,5,2,5,8,3,0
22256,5,2,0,0,0,0,0,0,0,1,5,7,7,2,3,3,1
22293,3,0,0,0,0,0,0,0,0,0,2,3,3,2,4,2,0
22295,2,1,0,0,0,0,0,0,0,3,4,5,7,9,8,2,2
22296,4,1,0,0,0,0,0,0,0,0,7,4,9,5,5,3,0
22312,3,0,0,0,0,0,0,0,0,1,3,6,5,6,7,4,0
22314,3,1,0,0,0,0,0,0,0,2,6,3,2,4,5,2,0
22315,3,0,0,0,0,0,0,0,0,0,1,4,4,4,2,2,0
22403,4,0,0,0,0,0,0,0,0,0,4,5,2,5,6,4,0
22479,3,0,0,0,0,0,0,0,0,2,5,8,5,3,3,2,0
22482,5,4,0,0,0,0,0,0,0,3,4,2,0,3,9,2,1
22524,8,2,0,0,0,0,2,0,0,1,5,3,4,7,2,2,4
22682,7,1,0,0,0,0,0,0,0,2,7,7,5,3,2,5,0
22757,4,1,0,0,0,0,0,0,0,0,4,8,1,3,5,4,0
22770,2,0,0,0,0,0,0,0,0,0,2,2,1,2,5,1,0
22773,3,1,0,0,0,0,0,0,0,0,3,7,2,2,4,2,0
22774,3,0,0,0,0,0,0,0,0,0,2,0,4,2,7,1,0
22809,2,0,0,0,0,0,0,0,0,0,6,4,3,2,5,2,0
22812,5,2,0,0,0,0,1,0,0,2,1,1,5,3,4,1,0
22813,4,2,0,0,0,0,0,0,0,1,6,9,0,6,5,2,1
22823,3,1,0,0,0,0,0,0,0,3,5,3,4,4,9,2,0
22826,5,0,0,0,0,0,0,0,0,1,5,2,4,6,8,1,0
22972,5,4,0,0,0,0,0,0,0,3,3,5,5,6,3,3,2
23053,4,0,0,0,0,0,0,0,0,0,5,3,7,3,8,4,0
23109,3,2,0,0,0,0,0,0,0,0,2,6,1,2,4,5,0
23152,3,1,0,0,0,0,0,0,0,0,1,8,6,7,6,4,0
23182,2,0,0,0,0,0,0,0,0,0,3,3,1,2,2,2,0
23262,5,5,0,0,0,0,1,0,0,2,7,6,5,3,6,3,0
23287,5,1,0,0,0,0,3,0,0,2,4,8,3,3,4,2,0
23313,6,3,0,0,0,0,0,0,0,0,8,8,5,3,5,1,0
23315,2,0,0,0,0,0,0,0,0,0,0,3,2,4,1,2,0
23316,4,1,0,0,0,0,0,0,0,0,2,1,1,3,1,1,0
23339,4,2,0,0,0,0,0,0,0,3,2,5,3,10,8,4,1
23398,4,4,0,0,0,0,0,0,0,4,6,4,4,5,3,3,0
23400,3,1,0,0,0,0,0,0,0,1,6,4,5,4,4,2,0
23401,7,0,0,0,0,0,0,0,0,2,5,4,4,3,4,2,0
23454,2,0,0,0,0,0,0,0,0,0,7,4,2,7,4,1,0
23459,6,1,0,0,0,0,1,0,0,0,1,1,1,7,5,1,0
23681,9,3,0,0,0,0,1,0,0,6,2,3,2,2,6,3,0
23707,5,0,0,0,0,0,0,0,0,0,3,1,3,5,1,1,0
23709,3,0,0,0,0,0,0,0,0,0,2,1,0,2,2,3,0
23710,2,0,0,0,0,0,0,0,0,0,3,0,3,3,2,1,0
23736,6,2,0,0,0,0,0,0,0,1,7,5,4,6,4,2,1
23739,5,3,0,0,0,0,0,0,0,1,8,6,4,2,4,3,1
23740,6,3,0,0,0,0,1,0,0,2,6,6,3,3,5,1,0
23764,5,3,0,0,0,0,0,0,0,3,1,0,3,4,4,5,0
23773,8,0,0,0,0,0,0,0,0,2,6,6,5,5,8,4,0
23895,5,2,0,0,0,0,0,0,0,0,2,1,0,2,2,2,0
23900,2,0,0,0,0,0,0,0,0,0,2,1,2,4,5,1,0
23902,3,0,0,0,0,0,0,0,0,0,5,5,4,6,6,1,0
23965,3,1,0,0,0,0,0,0,0,0,5,2,7,7,6,1,0
23975,3,1,0,0,0,0,0,0,0,1,3,5,4,6,6,3,0
24007,6,0,0,0,0,0,0,0,0,0,4,5,4,7,2,1,0
24315,6,4,0,0,0,0,0,0,0,3,2,9,4,5,2,4,0
24374,7,1,0,0,0,0,2,0,0,2,1,2,5,3,5,2,1
24449,3,1,0,0,0,0,0,0,0,2,6,2,3,3,7,2,0
24500,5,1,0,0,0,0,0,0,0,3,6,4,1,8,6,1,0
24886,4,2,0,0,0,0,0,0,0,2,2,3,6,3,5,3,0
24888,6,2,0,0,0,0,0,0,0,0,6,3,5,2,5,2,0
24889,6,2,0,0,0,0,1,0,0,0,2,2,3,5,3,1,1
24901,6,3,0,0,0,0,0,0,0,1,3,7,7,8,6,4,0
24958,4,3,0,0,0,0,0,0,0,1,3,3,2,2,2,1,0
24960,3,1,0,0,0,0,0,0,0,3,4,5,2,1,2,1,1
